,AW25 BLACK FRIDAY LIST - EFFECTIVE 17/11/2025 - 01/12/2025,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14.00,15.00,16,17,18.00,19,20,21,22,23,24,25,26,27,28,,,,SRL ONLY,,,-29%,,,,,,,,,FS01 01,FS01 07,FS05 01,FS02 01,FS07 01,FS08 01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DUPLICATES,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,077","45,325","3,012,441","11,533,829","8,215,773",,,ORIGINAL RRP,,,,,,CURRENT PRICE,,,,,,MARKDOWN PRICE - (EFFECTIVE 17/11),,,,,,% DISCOUNT,,,,,,% DISCOUNT (CALC),,,,,,CHECK,,,,,,,,,,,,
COMMENT,DUPLICATE STATUS,AW24 MD STATUS,BARCODE,ARTICLE,10 - DIGIT,DESCRIPTION,KEY STYLE GROUP,"SAP 
FINISH","SAP 
COLOUR","SAP 
CAT CODE",SAP MERCH CATEGORY,"SAP 
NEW SUBCAT","SAP 
NEW CAT/GENDER","SAP 
DEPT","SAP 
DIVISION",AW25 SSN STATUS,£ CP,ORIG GBP RTL,VKP2 31.10,CHECK,NEW GBP RTL,CHECK,BF GBP RTL,GM% @ ORIG,GM% @ NEW,BF GBP,DISC%,BF GM%,BF STATUS,MARKETING CAPSULE,EFFECTIVE DATE,DC STK,STR STK,BF SKU COUNT,CURRENT STK U,CURRENT STK COST,CURRENT STK VAL @ FP RRP,CURRENT STK VAL @ INIT BF,,,GBP,AIRSIDE,EUR,USD,HKD,JPY,GBP,AIRSIDE,EUR,USD,HKD,JPY,GBP,AIRSIDE,EUR,USD,HKD,JPY,GBP,AIRSIDE,EUR,USD,HKD,JPY,GBP,AIRSIDE,EUR,USD,HKD,JPY,GBP,AIRSIDE,EUR,USD,HKD,JPY,GBP,AIRSIDE,EUR,USD,HKD,JPY,
,DUPLICATE,,5056027661484,1022770,,P/G PMA TRVL + EXPERIENCES S RED,PMA TRVL + EXPERIENCES,Pastegrain,SCARLET RED,2300,RECORD BOOKS,PASTIMES BOOKS,UNISEX,BOOKS,Paper,CF,7.80,65.00,65.00,0.00,65.00,0.00,65.00,85.6%,85.6%,52.00,20%,82.0%,NEW BF,BOOKS @ 20% OFF,17.11.2025,0,0,0,0,0,0,0,,,65.00,65.00,75.00,95.00,700.00,"13,700.00",65.00,65.00,75.00,95.00,700.00,"13,700.00",52.00,52.00,60.00,76.00,560.00,"10,960.00",20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056775824940,1205057,,P/G PMA TRVL + EXPERIENCES S RED,PMA TRVL + EXPERIENCES 2CRW,Pastegrain,SCARLET RED,2300,RECORD BOOKS,PASTIMES BOOKS,UNISEX,BOOKS,Paper,CF,10.23,65.00,65.00,0.00,65.00,0.00,65.00,81.1%,81.1%,52.00,20%,76.4%,NEW BF,BOOKS @ 20% OFF,17.11.2025,62,9,1,71,726,"3,846","3,077",,,65.00,65.00,75.00,95.00,700.00,"13,700.00",65.00,65.00,75.00,95.00,700.00,"13,700.00",52.00,52.00,60.00,76.00,560.00,"10,960.00",20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056352358271,1202231,,P/G PMA TYING THE KNOT N BLUE,PMA TYING THE KNOT,Pastegrain,Nile Blue SS21,2300,RECORD BOOKS,PASTIMES BOOKS,UNISEX,BOOKS,Paper,CF,8.70,65.00,65.00,0.00,65.00,0.00,65.00,83.9%,83.9%,52.00,20%,79.9%,NEW BF,BOOKS @ 20% OFF,17.11.2025,5,5,1,10,87,542,433,,,65.00,65.00,75.00,95.00,700.00,"13,700.00",65.00,65.00,75.00,95.00,700.00,"13,700.00",52.00,52.00,60.00,76.00,560.00,"10,960.00",20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056352351425,1201432,,P/G PMA TYING THE KNOT N BLUE,PMA TYING THE KNOT,Pastegrain,Nile Blue SS21,2300,RECORD BOOKS,PASTIMES BOOKS,UNISEX,BOOKS,Paper,CF,8.70,65.00,65.00,0.00,65.00,0.00,65.00,83.9%,83.9%,52.00,20%,79.9%,NEW BF,BOOKS @ 20% OFF,17.11.2025,6,3,1,9,78,488,390,,,65.00,65.00,75.00,95.00,700.00,"13,700.00",65.00,65.00,75.00,95.00,700.00,"13,700.00",52.00,52.00,60.00,76.00,560.00,"10,960.00",20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056775815993,1204784,,P/G PMA TYING THE KNOT N BLUE,PMA TYING THE KNOT 2CRW,Pastegrain,Nile Blue SS21,2300,RECORD BOOKS,PASTIMES BOOKS,UNISEX,BOOKS,Paper,CF,9.61,65.00,65.00,0.00,65.00,0.00,65.00,82.3%,82.3%,52.00,20%,77.8%,NEW BF,BOOKS @ 20% OFF,17.11.2025,88,7,1,95,913,"5,146","4,117",,,65.00,65.00,75.00,95.00,700.00,"13,700.00",65.00,65.00,75.00,95.00,700.00,"13,700.00",52.00,52.00,60.00,76.00,560.00,"10,960.00",20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056352357762,1201821,,P/G PMA TYING THE KNOT WHITE,PMA TYING THE KNOT,Pastegrain,WHITE,2300,RECORD BOOKS,PASTIMES BOOKS,UNISEX,BOOKS,Paper,CF,8.70,65.00,65.00,0.00,65.00,0.00,65.00,83.9%,83.9%,52.00,20%,79.9%,NEW BF,BOOKS @ 20% OFF,17.11.2025,1,0,1,1,9,54,43,,,65.00,65.00,75.00,95.00,700.00,"13,700.00",65.00,65.00,75.00,95.00,700.00,"13,700.00",52.00,52.00,60.00,76.00,560.00,"10,960.00",20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056027636352,1020136,,P/G PMA TYING THE KNOT WHITE,PMA TYING THE KNOT,Pastegrain,WHITE,2300,RECORD BOOKS,PASTIMES BOOKS,UNISEX,BOOKS,Paper,CF,8.70,65.00,65.00,0.00,65.00,0.00,65.00,83.9%,83.9%,52.00,20%,79.9%,NEW BF,BOOKS @ 20% OFF,17.11.2025,89,17,1,106,922,"5,742","4,593",,,65.00,65.00,75.00,95.00,700.00,"13,700.00",65.00,65.00,75.00,95.00,700.00,"13,700.00",52.00,52.00,60.00,76.00,560.00,"10,960.00",20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056775816006,1204783,,P/G PMA TYING THE KNOT WHITE,PMA TYING THE KNOT 2CRW,Pastegrain,WHITE,2300,RECORD BOOKS,PASTIMES BOOKS,UNISEX,BOOKS,Paper,CF,9.61,65.00,65.00,0.00,65.00,0.00,65.00,82.3%,82.3%,52.00,20%,77.8%,NEW BF,BOOKS @ 20% OFF,17.11.2025,210,4,1,214,"2,057","11,592","9,273",,,65.00,65.00,75.00,95.00,700.00,"13,700.00",65.00,65.00,75.00,95.00,700.00,"13,700.00",52.00,52.00,60.00,76.00,560.00,"10,960.00",20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,,,5056775830309,1205646,,P/G SOHO CABANA BOOK,SOHO CABANA BOOK,Pastegrain,NILE BLUE,2300,RECORD BOOKS,PASTIMES BOOKS,UNISEX,BOOKS,Paper,NEW,0.01,90.00,90.00,0.00,90.00,0.00,90.00,100.0%,100.0%,72.00,20%,100.0%,NEW BF,BOOKS @ 20% OFF,17.11.2025,0,0,0,0,0,0,0,,,90.00,90.00,90.00,150.00,950.00,"20,200.00",90.00,90.00,90.00,150.00,950.00,"20,200.00",72.00,72.00,72.00,120.00,760.00,"16,160.00",20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056775800098,1203843,,P/G SOHO GARDEN JOURNAL EMERALD,SOHO GARDENING JOURNAL,Pastegrain,EMERALD,2300,RECORD BOOKS,PASTIMES BOOKS,UNISEX,BOOKS,Paper,CF,38.00,195.00,195.00,0.00,195.00,0.00,195.00,76.6%,76.6%,156.00,20%,70.8%,NEW BF,BOOKS @ 20% OFF,17.11.2025,31,22,1,53,"2,014","8,613","6,890",,,195.00,195.00,235.00,295.00,"2,200.00","41,600.00",195.00,195.00,235.00,295.00,"2,200.00","41,600.00",156.00,156.00,188.00,236.00,"1,760.00","33,280.00",20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056775825169,1205075,,P/G SOHO GARDEN JOURNAL EMERALD,SOHO GARDENING JOURNAL 2CRW,Pastegrain,EMERALD,2300,RECORD BOOKS,PASTIMES BOOKS,UNISEX,BOOKS,Paper,CF,43.35,195.00,195.00,0.00,195.00,0.00,195.00,73.3%,73.3%,156.00,20%,66.7%,NEW BF,BOOKS @ 20% OFF,17.11.2025,0,0,0,0,0,0,0,,,195.00,195.00,235.00,295.00,"2,200.00","41,600.00",195.00,195.00,235.00,295.00,"2,200.00","41,600.00",156.00,156.00,188.00,236.00,"1,760.00","33,280.00",20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056352362438,1202352,,P/G SOHO MY FIRST SMYTHSON B TANGERINE,SOHO MY FIRST SMY,Pastegrain,BRIGHT TANGERINE,2300,RECORD BOOKS,PASTIMES BOOKS,UNISEX,BOOKS,Paper,CF,31.40,190.00,190.00,0.00,190.00,0.00,190.00,80.2%,80.2%,152.00,20%,75.2%,NEW BF,BOOKS @ 20% OFF,17.11.2025,64,24,1,88,"2,763","13,933","11,147",,,190.00,190.00,230.00,295.00,"2,150.00","40,400.00",190.00,190.00,230.00,295.00,"2,150.00","40,400.00",152.00,152.00,184.00,236.00,"1,720.00","32,320.00",20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056775825213,1205074,,P/G SOHO MY FIRST SMYTHSON B TANGERINE,SOHO MY FIRST SMY 2CRW,Pastegrain,BRIGHT TANGERINE,2300,RECORD BOOKS,PASTIMES BOOKS,UNISEX,BOOKS,Paper,CF,39.07,190.00,190.00,0.00,190.00,0.00,190.00,75.3%,75.3%,152.00,20%,69.2%,NEW BF,BOOKS @ 20% OFF,17.11.2025,0,0,0,0,0,0,0,,,190.00,190.00,230.00,295.00,"2,150.00","40,400.00",190.00,190.00,230.00,295.00,"2,150.00","40,400.00",152.00,152.00,184.00,236.00,"1,720.00","32,320.00",20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056775800050,1203842,,P/G SOHO PLANNER BLACK,SOHO PLANNER,Pastegrain,BLACK,2300,RECORD BOOKS,PASTIMES BOOKS,UNISEX,BOOKS,Paper,CF,37.80,185.00,185.00,0.00,185.00,0.00,185.00,75.5%,75.5%,148.00,20%,69.4%,NEW BF,BOOKS @ 20% OFF,17.11.2025,0,12,1,12,454,"1,850","1,480",,,185.00,185.00,225.00,295.00,"2,100.00","39,300.00",185.00,185.00,225.00,295.00,"2,100.00","39,300.00",148.00,148.00,180.00,236.00,"1,680.00","31,440.00",20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056775816181,1204802,,P/G SOHO PLANNER BLACK,SOHO PLANNER 2CRW,Pastegrain,BLACK,2300,RECORD BOOKS,PASTIMES BOOKS,UNISEX,BOOKS,Paper,CF,41.52,185.00,185.00,0.00,185.00,0.00,185.00,73.1%,73.1%,148.00,20%,66.3%,NEW BF,BOOKS @ 20% OFF,17.11.2025,46,0,1,46,"1,910","7,092","5,673",,,185.00,185.00,225.00,295.00,"2,100.00","39,300.00",185.00,185.00,225.00,295.00,"2,100.00","39,300.00",148.00,148.00,180.00,236.00,"1,680.00","31,440.00",20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,,,5056775816235,1204803,,P/G SOHO PLANNER CERULEAN,SOHO PLANNER 2CRW,Pastegrain,CERULEAN,2300,RECORD BOOKS,PASTIMES BOOKS,UNISEX,BOOKS,Paper,NEW,41.52,185.00,185.00,0.00,185.00,0.00,185.00,73.1%,73.1%,148.00,20%,66.3%,NEW BF,BOOKS @ 20% OFF,17.11.2025,18,13,1,31,"1,287","4,779","3,823",,,185.00,185.00,225.00,295.00,"2,100.00","39,300.00",185.00,185.00,225.00,295.00,"2,100.00","39,300.00",148.00,148.00,180.00,236.00,"1,680.00","31,440.00",20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,,,5056775817386,1204804,,P/G SOHO PLANNER LILAC,SOHO PLANNER 2CRW,Pastegrain,LILAC,2300,RECORD BOOKS,PASTIMES BOOKS,UNISEX,BOOKS,Paper,NEW,41.82,185.00,185.00,0.00,185.00,0.00,185.00,72.9%,72.9%,148.00,20%,66.1%,NEW BF,BOOKS @ 20% OFF,17.11.2025,26,16,1,42,"1,756","6,475","5,180",,,185.00,185.00,225.00,295.00,"2,100.00","39,300.00",185.00,185.00,225.00,295.00,"2,100.00","39,300.00",148.00,148.00,180.00,236.00,"1,680.00","31,440.00",20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056775800081,1203841,,P/G SOHO PLANNER N BLUE,SOHO PLANNER,Pastegrain,Nile Blue SS21,2300,RECORD BOOKS,PASTIMES BOOKS,UNISEX,BOOKS,Paper,CF,37.80,185.00,185.00,0.00,185.00,0.00,185.00,75.5%,75.5%,148.00,20%,69.4%,NEW BF,BOOKS @ 20% OFF,17.11.2025,4,5,1,9,340,"1,388","1,110",,,185.00,185.00,225.00,295.00,"2,100.00","39,300.00",185.00,185.00,225.00,295.00,"2,100.00","39,300.00",148.00,148.00,180.00,236.00,"1,680.00","31,440.00",20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056775816228,1204806,,P/G SOHO PLANNER N BLUE,SOHO PLANNER 2CRW,Pastegrain,Nile Blue SS21,2300,RECORD BOOKS,PASTIMES BOOKS,UNISEX,BOOKS,Paper,CF,41.52,185.00,185.00,0.00,185.00,0.00,185.00,73.1%,73.1%,148.00,20%,66.3%,NEW BF,BOOKS @ 20% OFF,17.11.2025,0,0,0,0,0,0,0,,,185.00,185.00,225.00,295.00,"2,100.00","39,300.00",185.00,185.00,225.00,295.00,"2,100.00","39,300.00",148.00,148.00,180.00,236.00,"1,680.00","31,440.00",20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056775800074,1203840,,P/G SOHO PLANNER NAVY,SOHO PLANNER,Pastegrain,NAVY,2300,RECORD BOOKS,PASTIMES BOOKS,UNISEX,BOOKS,Paper,CF,37.80,185.00,185.00,0.00,185.00,0.00,185.00,75.5%,75.5%,148.00,20%,69.4%,NEW BF,BOOKS @ 20% OFF,17.11.2025,0,7,1,7,265,"1,079",863,,,185.00,185.00,225.00,295.00,"2,100.00","39,300.00",185.00,185.00,225.00,295.00,"2,100.00","39,300.00",148.00,148.00,180.00,236.00,"1,680.00","31,440.00",20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056775816198,1204805,,P/G SOHO PLANNER NAVY,SOHO PLANNER 2CRW,Pastegrain,NAVY,2300,RECORD BOOKS,PASTIMES BOOKS,UNISEX,BOOKS,Paper,CF,41.52,185.00,185.00,0.00,185.00,0.00,185.00,73.1%,73.1%,148.00,20%,66.3%,NEW BF,BOOKS @ 20% OFF,17.11.2025,48,8,1,56,"2,325","8,633","6,907",,,185.00,185.00,225.00,295.00,"2,100.00","39,300.00",185.00,185.00,225.00,295.00,"2,100.00","39,300.00",148.00,148.00,180.00,236.00,"1,680.00","31,440.00",20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,,,5056775816204,1204807,,P/G SOHO PLANNER RBERRY,SOHO PLANNER 2CRW,Pastegrain,RASPBERRY,2300,RECORD BOOKS,PASTIMES BOOKS,UNISEX,BOOKS,Paper,NEW,41.52,185.00,185.00,0.00,185.00,0.00,185.00,73.1%,73.1%,148.00,20%,66.3%,NEW BF,BOOKS @ 20% OFF,17.11.2025,34,22,1,56,"2,325","8,633","6,907",,,185.00,185.00,225.00,295.00,"2,100.00","39,300.00",185.00,185.00,225.00,295.00,"2,100.00","39,300.00",148.00,148.00,180.00,236.00,"1,680.00","31,440.00",20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056352321985,1030160,,P/G SOHO TRAVEL JOURNAL N BLUE,SOHO TRAVEL JOURNAL,Pastegrain,Nile Blue SS21,2300,RECORD BOOKS,PASTIMES BOOKS,UNISEX,BOOKS,Paper,CF,28.10,195.00,195.00,0.00,195.00,0.00,195.00,82.7%,82.7%,156.00,20%,78.4%,NEW BF,BOOKS @ 20% OFF,17.11.2025,12,1,1,13,365,"2,113","1,690",,,195.00,195.00,235.00,295.00,"2,200.00","41,600.00",195.00,195.00,235.00,295.00,"2,200.00","41,600.00",156.00,156.00,188.00,236.00,"1,760.00","33,280.00",20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056027643053,1020937,,P/G SOHO TRAVEL JOURNAL N BLUE,SOHO TRAVEL JOURNAL,Pastegrain,Nile Blue,2300,RECORD BOOKS,PASTIMES BOOKS,UNISEX,BOOKS,Paper,CF,28.10,195.00,195.00,0.00,195.00,0.00,195.00,82.7%,82.7%,156.00,20%,78.4%,NEW BF,BOOKS @ 20% OFF,17.11.2025,1,1,1,2,56,325,260,,,195.00,195.00,235.00,295.00,"2,200.00","41,600.00",195.00,195.00,235.00,295.00,"2,200.00","41,600.00",156.00,156.00,188.00,236.00,"1,760.00","33,280.00",20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056352357786,1201820,,P/G SOHO TRAVEL JOURNAL N BLUE,SOHO TRAVEL JOURNAL,Pastegrain,Nile Blue SS21,2300,RECORD BOOKS,PASTIMES BOOKS,UNISEX,BOOKS,Paper,CF,28.10,195.00,195.00,0.00,195.00,0.00,195.00,82.7%,82.7%,156.00,20%,78.4%,NEW BF,BOOKS @ 20% OFF,17.11.2025,3,0,1,3,84,488,390,,,195.00,195.00,235.00,295.00,"2,200.00","41,600.00",195.00,195.00,235.00,295.00,"2,200.00","41,600.00",156.00,156.00,188.00,236.00,"1,760.00","33,280.00",20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056775825084,1205076,,P/G SOHO TRAVEL JOURNAL N BLUE,SOHO TRAVEL JOURNAL 2CRW,Pastegrain,Nile Blue SS21,2300,RECORD BOOKS,PASTIMES BOOKS,UNISEX,BOOKS,Paper,CF,30.09,195.00,195.00,0.00,195.00,0.00,195.00,81.5%,81.5%,156.00,20%,76.9%,NEW BF,BOOKS @ 20% OFF,17.11.2025,0,0,0,0,0,0,0,,,195.00,195.00,235.00,295.00,"2,200.00","41,600.00",195.00,195.00,235.00,295.00,"2,200.00","41,600.00",156.00,156.00,188.00,236.00,"1,760.00","33,280.00",20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056352357779,1201819,,P/G SOHO TRAVEL JOURNAL NAVY,SOHO TRAVEL JOURNAL,Pastegrain,NAVY,2300,RECORD BOOKS,PASTIMES BOOKS,UNISEX,BOOKS,Paper,CF,27.90,195.00,195.00,0.00,195.00,0.00,195.00,82.8%,82.8%,156.00,20%,78.5%,NEW BF,BOOKS @ 20% OFF,17.11.2025,0,1,1,1,28,163,130,,,195.00,195.00,235.00,295.00,"2,200.00","41,600.00",195.00,195.00,235.00,295.00,"2,200.00","41,600.00",156.00,156.00,188.00,236.00,"1,760.00","33,280.00",20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056027641967,1020820,,P/G SOHO TRAVEL JOURNAL NAVY,SOHO TRAVEL JOURNAL,Pastegrain,NAVY,2300,RECORD BOOKS,PASTIMES BOOKS,UNISEX,BOOKS,Paper,CF,27.90,195.00,195.00,0.00,195.00,0.00,195.00,82.8%,82.8%,156.00,20%,78.5%,NEW BF,BOOKS @ 20% OFF,17.11.2025,0,0,0,0,0,0,0,,,195.00,195.00,235.00,295.00,"2,200.00","41,600.00",195.00,195.00,235.00,295.00,"2,200.00","41,600.00",156.00,156.00,188.00,236.00,"1,760.00","33,280.00",20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056775825091,1205077,,P/G SOHO TRAVEL JOURNAL NAVY,SOHO TRAVEL JOURNAL 2CRW,Pastegrain,NAVY,2300,RECORD BOOKS,PASTIMES BOOKS,UNISEX,BOOKS,Paper,CF,30.09,195.00,195.00,0.00,195.00,0.00,195.00,81.5%,81.5%,156.00,20%,76.9%,NEW BF,BOOKS @ 20% OFF,17.11.2025,28,15,1,43,"1,294","6,988","5,590",,,195.00,195.00,235.00,295.00,"2,200.00","41,600.00",195.00,195.00,235.00,295.00,"2,200.00","41,600.00",156.00,156.00,188.00,236.00,"1,760.00","33,280.00",20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056352357793,1201816,,P/G SOHO WEDDING PLANNER N BLUE,SOHO WEDDING PLANNER,Pastegrain,Nile Blue SS21,2300,RECORD BOOKS,PASTIMES BOOKS,UNISEX,BOOKS,Paper,CF,31.60,195.00,195.00,0.00,195.00,0.00,195.00,80.6%,80.6%,156.00,20%,75.7%,NEW BF,BOOKS @ 20% OFF,17.11.2025,25,0,1,25,790,"4,063","3,250",,,195.00,195.00,235.00,295.00,"2,200.00","41,600.00",195.00,195.00,235.00,295.00,"2,200.00","41,600.00",156.00,156.00,188.00,236.00,"1,760.00","33,280.00",20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
,DUPLICATE,,5056352351487,1201433,,P/G SOHO WEDDING PLANNER N BLUE,SOHO WEDDING PLANNER,Pastegrain,Nile Blue SS21,2300,RECORD BOOKS,PASTIMES BOOKS,UNISEX,BOOKS,Paper,CF,31.60,195.00,195.00,0.00,195.00,0.00,195.00,80.6%,80.6%,156.00,20%,75.7%,NEW BF,BOOKS @ 20% OFF,17.11.2025,0,8,1,8,253,"1,300","1,040",,,195.00,195.00,235.00,295.00,"2,200.00","41,600.00",195.00,195.00,235.00,295.00,"2,200.00","41,600.00",156.00,156.00,188.00,236.00,"1,760.00","33,280.00",20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,20.0%,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,
